[2025-03-28 14:09:31,567] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:09:33,098] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:09:33,670] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:09:33,763] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:09:34,187] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:09:34,207] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:09:34,240] [ERROR] [database] 检查数据完整性失败: 'Connection' object has no attribute 'fetchall'
[2025-03-28 14:09:34,240] [ERROR] [database] Failed to load stock data: 'Connection' object has no attribute 'fetchall'
[2025-03-28 14:12:55,026] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:12:56,873] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:12:56,970] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:12:57,303] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:12:57,321] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:12:57,372] [ERROR] [database] 检查数据完整性失败: Connection.fetch() missing 1 required positional argument: 'query'
[2025-03-28 14:12:57,373] [ERROR] [database] Failed to load stock data: Connection.fetch() missing 1 required positional argument: 'query'
[2025-03-28 14:16:24,833] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:16:26,621] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:16:26,740] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:16:27,064] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:16:27,083] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:16:27,154] [ERROR] [database] 检查数据完整性失败: syntax error at or near "%"
[2025-03-28 14:16:27,155] [ERROR] [database] Failed to load stock data: syntax error at or near "%"
[2025-03-28 14:17:11,591] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:17:13,604] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:17:13,694] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:17:14,052] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:17:14,068] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:17:14,110] [INFO] [database] Found 2 missing data ranges for sh.600622
[2025-03-28 14:17:14,119] [INFO] [database] Fetching missing data ranges for sh.600622
[2025-03-28 14:17:14,125] [INFO] [database] Fetching data from 2025-03-12 to 2025-03-14
[2025-03-28 14:17:15,409] [ERROR] [database] Failed to load stock data: 'DatabaseManager' object has no attribute 'save_stock_data'
[2025-03-28 14:26:15,115] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:26:18,082] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:26:18,190] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:26:18,906] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:26:18,935] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:26:18,989] [INFO] [database] Found 2 missing data ranges for sh.600622
[2025-03-28 14:26:19,002] [INFO] [database] Fetching missing data ranges for sh.600622
[2025-03-28 14:26:19,012] [INFO] [database] Fetching data from 2025-03-12 to 2025-03-14
[2025-03-28 14:26:19,349] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:26:19,401] [ERROR] [database] 保存股票数据失败: invalid input for query argument $2 in element #0 of executemany() sequence: '2025-03-12' ('str' object has no attribute 'toordinal')
[2025-03-28 14:26:19,401] [ERROR] [database] Failed to load stock data: invalid input for query argument $2 in element #0 of executemany() sequence: '2025-03-12' ('str' object has no attribute 'toordinal')
[2025-03-28 14:28:33,875] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:28:36,233] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:28:36,333] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:28:36,824] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:28:36,855] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:28:36,909] [INFO] [database] Found 2 missing data ranges for sh.600622
[2025-03-28 14:28:36,920] [INFO] [database] Fetching missing data ranges for sh.600622
[2025-03-28 14:28:36,926] [INFO] [database] Fetching data from 2025-03-12 to 2025-03-14
[2025-03-28 14:28:37,217] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:28:37,340] [ERROR] [database] 保存股票数据失败: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:28:37,341] [ERROR] [database] Failed to load stock data: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:32:12,629] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:32:14,847] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:32:14,963] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:32:15,588] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:32:15,607] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:32:15,650] [INFO] [database] Found 2 missing data ranges for sh.600622
[2025-03-28 14:32:15,659] [INFO] [database] Fetching missing data ranges for sh.600622
[2025-03-28 14:32:15,665] [INFO] [database] Fetching data from 2025-03-12 to 2025-03-14
[2025-03-28 14:32:15,953] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:32:16,016] [ERROR] [database] 保存股票数据失败: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:32:16,016] [ERROR] [database] Failed to load stock data: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:35:41,468] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:35:45,112] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:35:45,246] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:35:45,994] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:35:46,017] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:35:46,071] [INFO] [database] Found 2 missing data ranges for sh.600622
[2025-03-28 14:35:46,082] [INFO] [database] Fetching missing data ranges for sh.600622
[2025-03-28 14:35:46,091] [INFO] [database] Fetching data from 2025-03-12 to 2025-03-14
[2025-03-28 14:35:46,376] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:35:46,441] [ERROR] [database] 保存股票数据失败: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:35:46,442] [ERROR] [database] Failed to load stock data: there is no unique or exclusion constraint matching the ON CONFLICT specification
[2025-03-28 14:39:15,515] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:20,901] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:26,316] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:29,818] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:31,734] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:32,444] [INFO] [database] 数据库表结构初始化完成
[2025-03-28 14:39:32,544] [INFO] [database] Loading stock data for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:39:33,050] [INFO] [database] Checking data completeness for sh.600622 from 2025-03-12 to 2025-03-19
[2025-03-28 14:39:33,095] [INFO] [database] 数据库表结构初始化完成
